Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
24878	39	мужской	2	1	39,29	1	2	1	0		0
24882	50	женский	3	2	39,28	1	1	1	0		0
24891	44	мужской	0	1	39,32	1	1	1	0		0
24893	50	женский	0	1	39,26	1	0	1	0		0
24896	40	женский	0	1	39,29	1	0	1	0		0
24897	34	мужской	2	3	39,31	2	1	1	0		0
24914	38	женский	3	1	39,27	2	3	1	0		0
24922	17	женский	3	3	39,3	3	3	1	0		0
24927	33	мужской	2	4	39,34	2	1	1	0		0
24943	54	женский	1	3	39,31	2	0	1	0		0
24981	35	женский	3	1	39,3	1	1	1	1		0
24982	41	мужской	3	1	39,3	1	1	1	0		0
24985	65	мужской	3	1	39,35	1	1	1	0		0
24989	40	женский	4	1	39,32	1	2	1	0		0
24996	27	женский	0	1	39,27	1	3	1	0		0
24997	54	женский	3	1	39,27	1	3	1	0		0
25002	36	женский	2	1	39,35	1	3	1	0		0
25009	42	женский	2	2	39,33	1	0	1	0		0
25018	32	женский	3	1	39,27	1	3	1	0		0
25034	35	женский	2	2	39,34	1	1	1	0		0
25042	15	мужской	0	1	39,27	1	4	1	0		0
25045	41	мужской	2	3	39,3	11	0	1	1	03.07.2006	1
25046	35	мужской	1	3	39,29	1	1	1	0	31.07.2006	1
25069	45	женский	1	1	39,28	1	7	1	0		0
25075	27	мужской	3	5	39,26	8	2	1	0	05.07.2006	1
25084	21	мужской	2	1	39,33	1	6	1	0		0
25099	53	женский	0	1	39,44	1	3	1	0		0
25108	23	мужской	0	1	39,35	1	1	1	0		0
25111	38	мужской	2	1	39,4	1	3	1	0		0
25123	23	женский	2	1	39,43	1	2	1	0		0
25125	39	женский	1	3	39,41	1	0	1	0	22.07.2006	1
25126	38	женский	3	1	39,43	1	3	1	0		0
25128	37	женский	3	2	39,43	1	3	1	0		0
25130	27	мужской	3	2	39,43	1	5	1	0		0
25134	42	мужской	2	1	39,39	1	2	1	0		0
25143	42	женский	4	1	39,4	1	0	1	0		0
25146	46	женский	3	3	39,4	1	3	1	0	07.07.2006	1
25153	49	женский	0	1	39,44	1	2	1	0		0
25154	50	мужской	3	1	39,38	1	0	1	0		0
25156	28	женский	3	3	39,44	1	2	1	0		0
25161	44	женский	0	1	39,39	1	1	1	0		0
25162	50	мужской	3	1	39,41	1	3	1	0		0
25168	41	мужской	3	1	39,43	1	2	1	0		0
25173	32	мужской	3	2	39,41	1	3	1	0		0
25181	22	женский	1	2	39,41	1	2	1	0	06.07.2006	1
25187	36	мужской	4	1	39,4	1	2	1	0		0
25189	67	женский	4	1	39,39	1	1	1	0		0
25190	35	женский	3	1	39,45	1	3	1	0		0
25195	33	женский	3	4	39,38	2	3	1	0		0
25198	41	мужской	2	1	39,41	1	1	1	0		0
25202	28	женский	2	1	39,39	1	2	1	0		0
25213	27	мужской	3	1	39,44	1	5	1	0		0
25231	51	женский	1	1	39,37	1	2	1	0		0
25234	44	женский	4	1	39,43	1	1	1	0		0
25243	45	женский	4	1	39,45	1	0	1	0		0
25246	41	женский	2	3	39,43	1	4	1	0		0
25253	44	женский	2	1	39,42	1	2	1	0		0
25266	70	мужской	4	5	39,41	2	1	1	0	09.07.2006	1
25268	32	женский	3	3	39,49	3	1	1	0		0
25284	33	мужской	1	1	39,61	1	2	1	0		0
25300	32	мужской	2	4	39,57	2	3	1	0	14.07.2006	1
25317	38	мужской	0	2	39,64	1	1	1	0		0
25328	52	мужской	3	1	39,67	1	2	1	0		0
25347	30	женский	0	1	39,82	1	4	1	0		0
25366	24	мужской	2	5	39,79	2	1	1	0		0
25368	43	мужской	1	2	39,82	1	1	1	0		0
25379	41	женский	3	4	39,83	1	2	1	0		0
25381	38	женский	1	1	39,83	1	2	1	0		0
25382	56	мужской	0	1	39,83	1	2	1	0		0
25386	38	мужской	4	2	39,82	1	4	1	0		0
25390	39	женский	0	1	39,78	1	3	1	0		0
25404	43	женский	1	1	39,76	1	4	1	0		0
25405	52	женский	3	6	39,79	3	0	1	0		0
25424	48	мужской	4	1	39,85	1	2	1	0		0
25426	42	женский	3	2	39,76	1	3	1	0		0
25451	43	мужской	3	2	39,75	25	1	1	0		0
25462	32	мужской	2	1	39,84	1	4	1	0		0
25465	36	мужской	4	1	39,77	1	3	1	0		0
25467	53	мужской	2	1	39,78	1	3	1	0		0
25476	60	мужской	0	1	39,85	1	2	1	0		0
25478	48	женский	2	4	39,84	3	3	1	0	19.07.2006	1
25489	37	женский	3	1	39,77	1	2	1	0		0
25490	41	мужской	2	1	39,84	1	1	1	0		0
25497	46	женский	3	3	39,81	2	0	1	0		0
25498	63	мужской	0	1	39,84	1	2	1	0		0
25505	43	мужской	1	1	39,84	1	2	1	0		0
25513	37	мужской	4	1	39,85	1	1	1	0		0
25526	35	мужской	0	1	39,78	1	1	1	0		0
25527	41	женский	4	1	39,78	1	1	1	0		0
25535	38	мужской	0	3	39,76	1	5	1	0		0
25538	13	мужской	2	2	39,76	1	3	1	0		0
25539	32	женский	2	4	39,83	1	1	1	0		0
25541	48	мужской	0	1	39,83	1	1	1	0		0
25543	54	мужской	3	2	39,76	1	1	1	0		0
25551	23	женский	0	1	39,83	1	7	1	0		0
25564	43	женский	0	1	39,77	1	4	1	0		0
25578	41	мужской	3	1	39,81	1	3	1	0		0
25584	26	мужской	3	2	39,76	2	3	1	0		0
25587	36	женский	2	4	39,76	4	3	1	0		0
25603	51	женский	2	1	39,8	1	2	1	0		0
25607	29	женский	0	1	39,85	1	0	1	0		0
25612	24	мужской	2	1	39,84	1	2	1	0		0
25628	53	женский	3	3	39,8	5	5	1	0		0
25630	34	женский	2	5	39,83	15	3	1	0	30.07.2006	1
25634	17	мужской	3	4	39,79	3	2	1	0		0
25659	45	женский	2	1	39,75	1	3	1	0		0
25667	27	мужской	4	1	39,76	1	3	1	0		0
25688	59	женский	1	2	39,89	1	5	1	1		0
25701	39	женский	2	1	39,94	1	3	1	0		0
25703	61	женский	4	1	39,92	1	0	1	0		0
25704	30	мужской	0	1	39,88	1	2	1	0		0
25707	30	женский	1	1	39,93	1	3	1	0		0
25713	37	мужской	2	1	39,86	1	5	1	0		0
25723	49	женский	4	1	39,89	1	0	1	0		0
25734	45	женский	1	3	39,93	2	0	1	0		0
25740	15	мужской	3	1	39,86	1	3	1	0		0
25743	38	женский	3	3	39,94	2	2	1	0		0
25746	34	мужской	3	1	39,92	1	2	1	0		0
25751	64	мужской	3	1	39,93	1	3	1	0		0
25753	37	женский	1	2	39,85	1	1	1	0		0
25756	53	мужской	2	1	39,88	1	2	1	0		0
25775	35	мужской	0	1	39,92	1	3	1	0		0
25783	27	мужской	3	1	39,9	1	2	1	0		0
25824	39	мужской	2	1	39,86	1	2	1	0		0
25841	29	женский	2	4	39,85	3	3	1	0		0
25863	39	женский	3	1	39,9	1	3	1	0		0
25887	29	мужской	1	1	39,94	1	1	1	1		0
25899	57	женский	3	1	39,86	1	4	1	0		0
25916	35	женский	3	3	39,91	1	2	1	0	08.07.2006	1
25921	30	женский	4	4	39,91	1	2	1	0		0
25934	34	женский	2	1	39,95	1	2	1	0		0
25960	28	мужской	0	1	39,89	1	1	1	0		0
25969	41	женский	0	1	39,93	1	2	1	0		0
25978	37	мужской	2	5	39,94	2	2	1	0		0
25982	40	женский	0	1	39,87	1	2	1	0		0
26000	53	женский	0	1	39,87	1	4	1	0		0
26001	32	женский	2	4	39,89	2	3	1	0		0
26004	16	мужской	2	1	39,89	1	3	1	0		0
26023	36	женский	1	1	39,92	1	0	1	0		0
26024	43	мужской	2	1	39,92	1	0	1	0		0
26026	57	мужской	3	1	39,95	1	0	1	0		0
26039	47	мужской	0	1	39,86	1	4	1	0		0
26044	42	мужской	4	1	39,88	1	3	1	0		0
26057	42	женский	2	5	39,93	2	1	1	0	02.07.2006	1
26065	11	мужской	3	2	39,88	1	2	1	0	14.07.2006	1
26070	23	женский	4	1	39,9	1	0	1	0		0
26078	49	мужской	2	1	39,92	1	3	1	0		0
26079	38	женский	3	1	39,91	1	1	1	0		0
26083	55	женский	3	4	39,9	2	0	1	0		0
26108	37	женский	3	1	39,88	1	0	1	0		0
26109	21	мужской	3	1	39,88	1	0	1	0		0
26110	35	женский	0	1	39,89	1	1	1	0		0
26114	43	женский	3	1	39,86	1	5	1	0		0
26126	43	мужской	4	1	39,91	1	3	1	0		0
26130	48	женский	2	1	39,86	1	5	1	0		0
26138	44	мужской	3	3	39,94	2	2	1	0		0
26154	23	женский	1	1	39,89	1	3	1	0		0
26169	22	женский	2	1	39,87	1	6	1	0		0
26173	45	мужской	2	1	39,92	1	3	1	0		0
26174	19	мужской	2	4	39,85	3	2	1	0	19.07.2006	1
26176	45	мужской	4	1	39,85	1	2	1	0		0
26183	42	женский	4	1	39,87	1	2	1	0		0
26187	53	мужской	3	2	39,92	1	3	1	0		0
26195	18	мужской	1	3	39,89	2	3	1	0	17.07.2006	1
26208	40	женский	3	1	39,93	1	3	1	0		0
26214	28	женский	2	5	39,86	19	2	1	0	26.07.2006	1
26217	19	женский	1	2	39,94	2	2	1	0		0
26224	39	мужской	3	1	39,85	1	1	1	0		0
26231	37	мужской	1	1	39,86	1	0	1	0		0
26236	13	женский	2	2	39,86	1	0	1	0		0
26238	41	женский	1	1	39,86	1	0	1	0		0
26240	24	женский	4	1	39,87	1	0	1	1		0
26253	55	мужской	0	1	39,9	1	5	1	0		0
26256	45	мужской	4	1	39,86	1	4	1	0		0
26257	40	мужской	2	1	39,86	1	4	1	0		0
26259	72	женский	0	1	39,86	1	1	1	0		0
26264	78	женский	2	1	39,86	1	5	1	0		0
26268	44	женский	0	1	39,92	1	0	1	0		0
26287	45	мужской	2	1	39,86	1	1	1	0		0
26289	51	мужской	2	1	39,85	1	7	1	0		0
26295	42	мужской	2	6	39,88	5	3	1	0		0
26298	33	мужской	4	1	39,87	1	3	1	0		0
26300	46	женский	0	1	39,86	1	1	1	0		0
26305	34	мужской	2	3	39,88	2	6	1	0		0
26328	40	мужской	0	1	39,93	1	4	1	0		0
26331	31	женский	2	3	39,91	2	1	1	0		0
26335	28	женский	3	3	39,88	1	4	1	0	20.07.2006	1
26337	40	мужской	2	2	39,93	1	1	1	0		0
26342	39	женский	1	1	39,88	1	2	1	0		0
26360	50	женский	4	1	39,95	1	2	1	0		0
26365	35	мужской	1	1	39,92	1	2	1	0		0
26384	17	мужской	3	1	39,89	1	1	1	0		0
26394	45	мужской	2	5	39,9	2	2	1	0		0
26401	42	женский	2	1	39,93	1	3	1	0		0
26406	31	женский	2	4	39,92	1	1	1	0		0
26421	38	мужской	2	1	39,87	1	2	1	0		0
26424	50	мужской	0	1	39,92	1	5	1	0		0
26425	35	мужской	2	1	39,92	1	5	1	0		0
26426	51	женский	0	1	39,92	1	5	1	0		0
26457	42	женский	2	1	39,93	1	4	1	0		0
26473	38	мужской	2	1	39,91	1	1	1	0		0
26486	27	мужской	4	3	40,03	15	3	1	1	19.07.2006	1
26495	20	женский	3	2	39,98	23	0	1	0		0
26505	45	мужской	2	1	40,01	1	0	1	0		0
26506	40	женский	2	4	39,96	4	2	1	0		0
26507	30	мужской	2	1	39,99	1	3	1	0		0
26509	45	женский	0	1	40,01	1	5	1	0		0
26512	70	женский	0	1	40,04	1	0	1	0		0
26515	38	женский	0	1	39,99	1	1	1	0		0
26518	22	женский	3	1	39,98	1	3	1	0		0
26524	34	мужской	0	1	39,95	1	1	1	0		0
26532	38	женский	0	1	39,96	1	3	1	1		0
26539	25	женский	2	1	39,96	1	7	1	0		0
26542	30	мужской	2	1	39,95	1	1	1	0		0
26548	52	женский	2	1	40	1	3	1	0		0
26549	26	женский	4	1	40	1	3	1	0		0
26563	40	женский	3	1	40,11	1	2	1	1		0
26577	18	мужской	1	4	40,24	1	3	1	1	11.07.2006	1
26587	43	женский	4	1	40,24	1	0	1	0		0
26595	44	мужской	4	2	40,19	1	3	1	0		0
26607	35	женский	0	1	40,22	1	4	1	0		0
26625	39	мужской	3	1	40,23	1	1	1	0		0
26628	24	мужской	2	1	40,22	1	2	1	0		0
26638	62	женский	4	5	40,23	3	1	1	0		0
26641	42	женский	2	1	40,21	1	0	1	0		0
26648	24	мужской	4	1	40,16	1	2	1	0		0
26650	59	женский	0	1	40,22	1	2	1	0		0
26653	35	мужской	3	1	40,25	1	2	1	0		0
26657	25	мужской	3	1	40,18	1	1	0	0		0
26663	53	женский	3	1	40,25	1	4	1	0		0
26666	68	мужской	4	4	40,2	1	2	1	0	02.07.2006	1
26675	19	мужской	3	1	40,21	1	2	1	0		0
26677	47	мужской	3	1	40,22	1	1	1	0		0
26679	40	женский	1	1	40,15	1	1	1	1		0
26694	29	мужской	4	1	40,16	1	2	1	0	27.07.2006	1
26695	39	женский	4	1	40,21	1	1	1	0		0
26718	28	женский	4	1	40,3	1	5	1	0		0
26724	35	женский	3	2	40,3	2	1	1	0		0
26737	45	мужской	2	1	40,26	1	2	1	0		0
26751	36	мужской	0	2	40,35	1	3	1	0		0
26763	30	женский	1	1	40,27	1	1	1	0		0
26767	23	мужской	2	1	40,26	1	2	1	0		0
26778	48	мужской	2	1	40,34	1	0	1	0		0
26789	36	мужской	0	1	40,34	1	1	1	0		0
26797	39	женский	2	2	40,29	2	1	1	0		0
26801	41	женский	0	1	40,35	1	4	1	0		0
26815	53	мужской	2	2	40,33	1	0	1	0	10.07.2006	1
26819	56	женский	2	1	40,27	1	2	1	0		0
26830	17	женский	2	4	40,3	1	5	1	0	05.07.2006	1
26840	54	женский	2	1	40,26	1	0	1	0		0
26842	39	женский	3	2	40,31	2	1	1	0		0
26849	49	женский	2	3	40,26	2	3	1	0		0
26872	36	мужской	0	1	40,26	1	3	1	0		0
26880	29	женский	2	1	40,34	1	2	1	0		0
26893	86	женский	2	1	40,31	1	1	1	0		0
26940	50	мужской	4	2	40,36	1	3	1	0		0
26944	41	мужской	2	4	40,37	17	3	1	0	07.07.2006	1
26946	64	мужской	3	2	40,41	1	2	1	0		0
26962	24	мужской	4	1	40,37	1	6	1	0		0
26965	31	женский	3	4	40,37	2	4	1	0		0
26986	36	женский	1	1	40,38	16	5	1	0		0
26989	42	женский	3	1	40,36	1	0	1	0		0
26993	21	мужской	4	2	40,42	1	5	1	0		0
27014	37	женский	2	1	40,36	1	4	1	0		0
27016	31	женский	4	1	40,35	1	0	1	0		0
27020	57	женский	3	1	40,39	1	1	1	0		0
27030	46	мужской	2	1	40,38	1	2	1	0		0
27041	75	мужской	2	1	40,45	1	4	1	0		0
27042	43	женский	4	3	40,45	2	3	1	0		0
27063	51	мужской	0	1	40,44	1	1	1	0		0
27108	62	женский	4	2	40,4	1	1	1	1		0
27116	29	мужской	3	1	40,4	1	0	1	0		0
27132	36	женский	1	1	40,41	1	2	1	0		0
27133	60	женский	2	1	40,38	1	3	1	0		0
27154	34	мужской	3	4	40,44	2	3	1	0		0
27161	28	мужской	3	1	40,45	1	7	1	0		0
27165	44	женский	0	1	40,54	1	3	1	0		0
27176	29	мужской	2	1	40,46	1	1	1	0		0
27179	45	женский	2	2	40,47	1	1	1	0		0
27189	25	женский	3	1	40,45	1	3	1	0		0
27199	17	женский	0	1	40,53	1	1	1	1		0
27203	50	мужской	3	1	40,59	1	5	1	1		0
27211	33	женский	1	1	40,59	1	6	1	0		0
27229	38	женский	0	2	40,61	1	2	1	0		0
27234	44	женский	3	1	40,6	1	2	1	0		0
27245	38	мужской	2	1	40,6	1	4	1	0		0
27247	32	женский	1	1	40,64	1	4	1	0		0
27261	56	мужской	2	1	40,64	1	2	1	0		0
27266	44	женский	3	1	40,61	1	3	1	0		0
27276	44	мужской	2	1	40,65	1	3	1	0		0
27280	55	женский	3	1	40,59	1	6	1	0		0
27284	43	мужской	4	1	40,56	1	4	1	0		0
27292	40	мужской	2	2	40,63	1	3	1	0		0
27295	26	женский	3	1	40,58	1	2	1	0		0
27300	48	женский	2	2	40,6	1	5	1	0	28.07.2006	1
27309	27	женский	2	1	40,7	1	2	1	0		0
27311	55	мужской	3	1	40,71	1	3	1	0		0
27315	42	женский	2	1	40,68	21	0	1	0		0
27317	42	женский	2	2	40,66	1	2	1	0		0
27328	36	женский	1	2	40,75	2	2	1	0		0
27329	45	мужской	3	1	40,75	1	2	1	0		0
27332	34	мужской	2	5	40,67	2	3	1	1	17.07.2006	1
27339	45	мужской	2	1	40,68	1	3	1	0		0
27340	30	мужской	2	3	40,74	1	1	1	0		0
27342	30	мужской	2	6	40,72	6	2	1	0		0
27343	34	женский	0	1	40,72	1	2	1	0		0
27352	46	мужской	3	1	40,73	1	7	1	0		0
27356	37	женский	2	2	40,7	1	1	1	0		0
27362	34	женский	3	3	40,75	1	3	1	0		0
27370	27	женский	1	3	40,7	1	2	1	1	29.07.2006	1
27371	35	женский	4	1	40,66	1	0	1	0		0
27372	42	мужской	4	1	40,68	1	4	1	0		0
27389	26	мужской	3	1	40,75	7	4	1	0	20.07.2006	1
27393	18	женский	2	1	40,66	1	0	1	0		0
27397	70	мужской	3	1	40,73	1	3	1	0		0
27408	39	женский	0	1	40,74	1	5	1	0		0
27430	44	женский	3	1	40,71	1	6	1	0		0
27436	50	мужской	4	1	40,72	1	2	1	0		0
27439	52	женский	2	2	40,72	2	3	1	0		0
27454	41	мужской	0	1	40,71	1	1	1	0		0
27463	40	мужской	0	1	40,71	1	1	1	0		0
27472	19	мужской	3	1	40,73	1	2	1	0		0
27481	44	женский	4	1	40,73	1	0	1	0		0
27495	30	мужской	4	1	40,77	1	2	1	0		0
27498	50	женский	4	1	40,75	1	0	1	0		0
27500	63	мужской	3	1	40,84	1	2	1	0		0
27516	46	мужской	3	4	40,76	1	2	1	0		0
27532	42	мужской	0	1	40,77	1	3	1	0		0
27539	47	женский	2	1	40,78	1	2	1	0		0
27550	45	мужской	3	4	40,8	2	5	1	0		0
27552	30	женский	2	3	40,84	1	4	1	0		0
27564	19	мужской	2	1	40,8	27	5	1	0	25.07.2006	1
27573	42	женский	1	1	40,85	1	0	1	0		0
27574	35	мужской	2	1	40,85	1	0	1	0		0
27578	57	мужской	1	4	40,84	3	4	1	0	21.07.2006	1
27579	60	мужской	1	1	40,78	1	2	1	0		0
27592	52	женский	2	1	40,78	1	4	1	0		0
27594	34	женский	3	3	40,83	18	1	1	0	22.07.2006	1
27604	43	мужской	3	4	40,89	1	1	1	0		0
27606	30	женский	0	1	40,88	1	4	1	0		0
27619	44	женский	3	6	40,92	4	1	1	0		0
27627	45	мужской	3	1	40,88	1	0	1	0		0
27632	67	женский	2	4	40,94	1	3	1	0		0
27661	31	мужской	2	1	40,91	1	2	1	0		0
27671	31	женский	2	1	40,89	1	4	1	0		0
27673	46	женский	2	1	40,87	1	3	1	0		0
27693	46	женский	2	3	40,92	3	1	1	0		0
27697	51	мужской	2	1	40,94	1	3	1	0		0
27710	31	мужской	3	1	40,91	1	6	1	0		0
27718	51	женский	4	1	40,94	1	2	1	0		0
27724	55	женский	0	1	40,86	1	2	1	0		0
27745	33	женский	4	2	40,87	1	1	1	0		0
27758	35	женский	3	1	40,92	1	4	1	0		0
27763	50	женский	1	1	40,87	1	1	1	0		0
27771	37	мужской	0	1	40,86	1	1	1	0		0
27774	35	мужской	0	1	40,94	1	4	1	0		0
27775	45	женский	3	1	40,94	1	4	1	0		0
27789	50	женский	3	1	40,86	1	5	1	0		0
27800	24	женский	0	1	40,91	1	1	1	0		0
27815	63	мужской	0	1	40,94	1	0	1	0		0
27836	23	мужской	1	1	40,88	1	4	1	0		0
27840	24	мужской	2	1	40,94	1	3	1	0		0
27857	69	женский	0	1	40,91	1	6	1	1		0
27868	39	мужской	3	1	40,94	1	2	1	0		0
27876	41	мужской	2	1	40,88	1	3	1	0		0
27880	47	мужской	1	3	40,87	2	4	1	0		0
27881	38	мужской	3	4	40,86	3	0	1	0		0
27883	36	женский	4	1	40,94	1	1	1	0		0
27894	39	женский	2	1	40,93	1	2	1	0		0
27898	28	женский	2	1	40,9	1	1	1	0		0
27920	37	женский	3	3	40,89	1	1	1	0		0
27927	40	мужской	3	3	40,92	1	7	1	0		0
27931	32	женский	0	1	40,89	1	1	1	0		0
27932	20	женский	3	1	40,94	1	2	1	0		0
27937	36	мужской	3	3	40,87	2	1	1	0		0
27939	47	мужской	3	4	40,91	3	3	1	0		0
27948	76	женский	2	1	40,89	1	2	1	0		0
27951	37	мужской	1	3	40,89	2	0	1	0		0
27959	36	мужской	2	1	40,9	1	3	1	0		0
27979	50	женский	3	1	40,92	1	3	1	0		0
27983	24	мужской	3	2	40,87	1	4	1	0		0
27990	64	женский	2	3	40,86	1	3	1	0		0
27996	55	женский	1	1	40,86	1	1	1	0	17.07.2006	1
27997	40	женский	3	1	40,85	1	3	1	0		0
28001	28	мужской	2	1	41	1	1	1	0		0
28009	45	мужской	3	2	41,01	1	2	1	0		0
28018	55	мужской	2	3	40,98	2	0	1	0		0
28019	49	женский	3	1	40,98	1	0	1	0		0
28028	29	женский	2	1	41,03	1	5	1	0		0
28033	27	женский	3	1	40,96	1	3	1	0		0
28036	37	мужской	3	4	41,02	2	3	1	0		0
28062	60	женский	1	1	40,97	1	2	1	0		0
28070	38	женский	3	1	41	1	0	1	0		0
28081	52	мужской	1	1	40,99	1	1	1	0		0
28082	63	мужской	2	5	40,96	3	1	1	0		0
28093	51	женский	3	2	41,03	1	4	1	0		0
28095	36	женский	3	3	40,96	3	1	1	0		0
28101	72	женский	3	1	40,99	1	1	1	0		0
28111	36	женский	1	1	40,99	1	1	1	0		0
28119	28	мужской	2	1	41,04	1	7	1	0		0
28126	37	мужской	3	1	40,98	1	1	1	0		0
28133	48	мужской	4	1	40,96	1	1	1	0		0
28138	23	женский	4	1	40,96	1	1	1	0		0
28161	53	женский	2	5	41,02	4	2	1	0	18.07.2006	1
28162	61	женский	4	1	41,02	1	2	1	1		0
28169	53	мужской	3	1	40,98	1	2	1	0		0
28170	29	мужской	3	1	40,98	1	2	1	0		0
28171	43	женский	1	1	40,98	1	2	1	0		0
28173	31	мужской	3	1	41,01	16	1	1	0		0
28182	40	мужской	0	2	40,95	1	0	1	0		0
28217	54	женский	2	2	41,03	2	2	1	0		0
28245	34	мужской	4	1	41,01	1	2	1	0		0
28251	33	женский	1	1	40,95	1	0	1	1		0
28259	59	мужской	2	2	41,02	2	1	1	0	21.07.2006	1
28261	55	мужской	2	1	40,99	1	1	1	0		0
28264	46	женский	4	5	40,99	3	2	1	0		0
28270	41	мужской	2	3	40,95	3	4	1	0		0
28293	32	мужской	1	6	41,02	3	1	1	0		0
28294	72	женский	0	1	41,02	1	1	1	0		0
28295	53	мужской	0	1	41,02	1	1	1	0		0
28301	37	женский	2	1	40,95	1	0	1	0		0
28304	30	мужской	3	1	41,01	1	3	1	0		0
28332	42	женский	4	3	41	1	5	1	0		0
28346	52	женский	0	1	41	1	5	1	0		0
28376	44	мужской	3	1	40,99	1	2	1	0		0
28379	37	мужской	2	1	40,97	1	4	1	0		0
28380	23	мужской	1	1	40,97	1	4	1	0		0
28389	37	мужской	2	3	40,96	1	4	1	0		0
28397	44	женский	2	4	41	1	1	1	0		0
28399	58	мужской	3	3	41,02	2	4	1	0		0
28400	44	женский	1	2	41,02	1	4	1	0		0
28420	59	мужской	1	1	40,99	1	6	1	0		0
28421	51	мужской	2	1	40,99	1	6	1	0		0
28432	41	мужской	2	1	41,02	1	2	1	0		0
28460	50	мужской	2	5	40,99	3	0	1	0	03.07.2006	1
28473	17	мужской	3	1	40,99	7	2	1	0		0
28493	43	мужской	0	1	40,98	1	1	1	0		0
28495	32	женский	1	1	40,98	1	1	1	1		0
28502	25	мужской	3	1	40,96	1	2	1	0		0
28503	38	мужской	4	1	40,96	1	2	1	0		0
28504	61	женский	2	1	40,96	1	2	1	0		0
28506	21	женский	2	1	41,05	7	1	1	0		0
28518	38	женский	2	3	40,96	3	1	1	1		0
28522	29	мужской	2	1	41,03	1	3	1	0		0
28527	48	мужской	1	1	40,98	1	1	1	0		0
28534	42	женский	4	1	40,98	1	2	1	0		0
28551	31	мужской	3	1	40,99	1	1	1	1		0
28567	64	мужской	3	1	41,04	1	5	1	0		0
28568	36	женский	1	1	41,04	1	5	1	0	13.07.2006	1
28575	39	женский	0	1	40,97	1	1	1	0		0
28584	35	мужской	0	2	40,99	1	4	1	0		0
