Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
27092	16	мужской	2	1	40,42	1	1	1	0		0
27124	45	женский	2	3	40,37	2	2	1	0		0
27127	48	мужской	2	3	40,39	1	2	1	0	14.07.2006	1
27167	20	мужской	2	1	40,46	1	1	1	1		0
27172	35	мужской	4	1	40,46	1	3	1	0		0
27180	42	мужской	4	3	40,5	1	4	1	0		0
27190	38	мужской	4	3	40,45	6	3	1	0		0
27205	48	женский	3	4	40,64	2	3	1	0		0
27206	32	мужской	3	5	40,6	19	1	1	0	14.07.2006	1
27214	36	женский	4	1	40,61	1	0	1	0		0
27217	33	мужской	2	6	40,63	3	1	1	1		0
27226	39	мужской	2	3	40,64	1	4	1	0		0
27238	18	женский	0	1	40,62	1	1	1	0		0
27246	42	женский	2	5	40,61	2	3	1	0	24.07.2006	1
27273	39	женский	0	1	40,58	1	1	1	0		0
27341	41	мужской	3	1	40,74	1	1	1	1		0
27349	39	женский	2	2	40,72	1	1	1	0		0
27380	19	мужской	4	2	40,72	2	2	1	0		0
27386	28	мужской	4	4	40,73	1	1	1	0		0
27391	44	женский	1	1	40,73	1	2	1	0		0
27392	29	мужской	1	1	40,72	1	1	1	0		0
27413	33	женский	4	3	40,69	1	2	1	0	25.07.2006	1
27434	45	мужской	2	1	40,72	1	0	1	0		0
27443	54	женский	3	3	40,66	13	2	1	0		0
27447	47	женский	3	1	40,73	1	0	1	0		0
27452	27	женский	3	6	40,71	3	1	1	0		0
27460	31	мужской	3	3	40,65	1	3	1	0		0
27469	38	женский	1	1	40,67	1	5	1	0		0
27530	53	женский	4	1	40,77	7	3	1	1	06.07.2006	1
27548	38	женский	3	4	40,84	3	2	1	0		0
27563	42	мужской	3	4	40,81	2	5	1	0		0
27576	46	мужской	2	3	40,84	2	1	1	0		0
27588	75	женский	0	1	40,8	1	2	1	0		0
27591	22	мужской	4	4	40,79	3	1	1	1		0
27622	20	женский	4	1	40,93	1	3	1	0		0
27654	38	мужской	1	2	40,91	1	4	1	0		0
27685	29	мужской	2	2	40,92	2	3	1	0		0
27696	40	женский	1	1	40,94	1	3	1	0		0
27706	42	мужской	0	1	40,86	1	4	1	0		0
27733	25	мужской	0	1	40,94	1	1	1	0		0
27738	29	женский	0	1	40,87	1	3	1	0		0
27740	43	мужской	1	1	40,87	1	2	1	0		0
27741	45	женский	1	4	40,91	4	3	1	0		0
27753	43	женский	1	1	40,91	1	3	1	0		0
27764	34	мужской	3	4	40,88	1	2	1	0		0
27767	43	мужской	3	1	40,93	1	0	1	0		0
27776	45	мужской	0	1	40,89	1	2	1	0		0
27787	50	мужской	2	1	40,86	1	2	1	0		0
27804	41	мужской	0	1	40,95	1	2	1	0		0
27806	63	мужской	3	1	40,86	1	4	1	1		0
27819	33	мужской	1	3	40,91	1	0	1	0		0
27825	43	женский	0	1	40,95	1	3	1	0		0
27834	59	женский	3	1	40,88	1	4	1	0		0
27839	40	женский	4	3	40,94	3	3	1	0		0
27846	44	женский	2	3	40,91	1	3	1	0		0
27848	30	женский	2	1	40,91	1	3	1	0		0
27867	33	женский	4	3	40,94	1	3	1	0		0
27874	37	женский	0	1	40,89	1	4	1	0		0
27885	49	женский	3	3	40,92	2	2	1	0		0
27895	26	женский	2	2	40,91	1	0	1	0	19.07.2006	1
27903	22	мужской	1	1	40,91	1	1	1	0		0
27917	40	женский	0	1	40,89	1	4	1	0		0
27922	30	мужской	3	1	40,9	1	1	1	0		0
27936	44	мужской	2	1	40,92	1	0	1	0		0
27950	38	мужской	0	1	40,95	1	2	1	0		0
27960	43	мужской	3	1	40,89	1	3	1	0		0
27975	54	мужской	3	2	40,9	1	2	1	0		0
28006	35	женский	2	1	40,96	1	1	1	0		0
28015	41	мужской	1	4	40,99	1	2	1	0	03.07.2006	1
28030	33	мужской	0	6	41	1	1	1	0		0
28048	31	женский	3	1	40,96	1	1	1	0		0
28050	37	мужской	4	1	40,96	1	1	1	0		0
28061	39	женский	0	1	40,97	1	2	1	0		0
28072	35	мужской	0	1	40,95	1	4	1	0		0
28075	36	мужской	4	1	41,02	1	0	1	0		0
28084	12	мужской	2	1	40,96	1	1	1	0		0
28085	39	женский	4	1	41,02	18	1	1	0	20.07.2006	1
28103	57	женский	1	1	40,99	1	1	1	0		0
28107	40	мужской	3	1	41	1	2	1	0		0
28108	37	женский	3	4	40,99	2	1	1	0		0
28118	78	мужской	0	3	41,04	1	7	1	0		0
28124	63	женский	1	2	40,97	2	2	1	0		0
28125	52	женский	2	1	41,02	1	0	1	0		0
28130	51	мужской	3	1	41,03	1	1	1	0		0
28155	20	мужской	3	1	41,01	1	2	1	0		0
28164	37	мужской	3	1	40,96	1	0	1	0		0
28183	18	мужской	3	1	40,95	1	0	1	0		0
28186	29	женский	0	1	41,01	1	1	1	0		0
28200	46	женский	4	2	40,96	1	2	1	0		0
28223	50	женский	4	2	40,98	2	1	1	0		0
28246	46	мужской	3	3	41,04	2	0	1	0		0
28268	47	мужской	1	2	40,97	1	0	1	0		0
28271	35	мужской	1	4	41	3	6	1	0		0
28275	48	мужской	3	1	40,97	1	2	1	0		0
28277	35	женский	2	2	40,97	1	2	1	0	21.07.2006	1
28285	34	женский	2	1	41,04	1	0	1	0		0
28300	36	женский	4	1	40,95	1	0	1	0		0
28306	34	женский	2	1	40,98	1	4	1	0		0
28316	54	мужской	2	3	40,97	2	1	1	0		0
28334	54	женский	0	1	40,99	1	4	1	0		0
28336	20	мужской	3	3	40,99	2	3	1	0		0
28341	51	женский	3	3	40,96	1	4	1	0		0
28344	52	женский	2	1	40,96	1	2	1	0		0
28368	40	мужской	1	2	40,98	1	3	1	0		0
28385	37	мужской	4	2	40,96	9	2	1	1	20.07.2006	1
28404	24	женский	3	1	41,04	1	5	1	0		0
28430	29	мужской	2	1	41,01	1	9	1	0		0
28434	33	женский	3	1	41,02	1	2	1	0		0
28435	42	женский	4	1	41,02	1	2	1	0		0
28445	23	женский	4	1	40,98	1	1	1	0		0
28453	37	женский	3	1	40,99	1	3	1	0		0
28472	31	мужской	2	1	40,99	1	2	1	0		0
28481	31	мужской	1	1	41,01	1	3	1	0		0
28497	42	женский	4	1	41,01	1	2	1	0		0
28543	43	мужской	4	5	40,99	25	1	1	0	28.07.2006	1
28547	44	женский	4	1	40,97	1	4	1	0		0
28549	22	мужской	3	4	40,99	1	1	1	0		0
28605	29	женский	4	2	40,98	1	0	1	0		0
28627	44	женский	1	1	41,02	1	5	1	0		0
28648	23	мужской	2	1	40,95	1	3	1	0		0
28657	20	мужской	2	1	40,99	1	0	1	0		0
28673	46	мужской	4	3	40,99	1	0	1	0	22.07.2006	1
28680	36	женский	3	2	40,98	1	3	1	0		0
28686	58	женский	3	2	40,96	1	0	1	0		0
28712	33	женский	1	2	41,01	1	3	1	0		0
28720	27	женский	2	2	40,98	1	2	1	0		0
28740	45	женский	3	6	41,04	27	4	1	0	29.07.2006	1
28765	33	мужской	0	1	40,99	1	2	1	0		0
28787	18	женский	3	4	40,97	1	6	1	0		0
28793	49	мужской	2	3	40,98	1	2	1	0		0
28848	43	мужской	2	1	40,98	1	5	1	0		0
28861	32	мужской	1	5	40,99	2	2	1	1		0
28908	32	мужской	0	1	40,98	1	4	1	0		0
28921	40	женский	4	2	40,97	2	0	1	0		0
28938	22	женский	1	1	41	1	4	1	0		0
28973	57	женский	0	1	41,01	1	0	1	0		0
28975	39	женский	3	1	41,01	1	0	1	0		0
28990	50	мужской	1	1	41,03	1	0	1	0		0
28994	43	мужской	3	2	41,05	1	1	1	0	18.07.2006	1
29005	29	женский	3	2	41,01	1	2	1	0		0
29014	27	мужской	1	1	40,97	1	5	1	0		0
29029	37	мужской	2	1	40,98	1	5	1	0		0
29056	49	мужской	2	1	41	1	1	1	0		0
29070	38	мужской	2	1	40,97	1	3	1	0		0
29071	58	женский	4	3	40,98	1	3	1	0		0
29086	41	женский	3	4	41,02	2	4	1	0		0
29094	51	мужской	3	1	41,03	1	0	1	1		0
29114	33	женский	3	1	41,04	1	2	1	0		0
29132	48	мужской	3	1	41,03	1	3	1	0		0
29133	47	женский	4	1	41,03	1	3	1	0		0
29142	52	мужской	4	4	41,01	3	2	1	1		0
29154	37	женский	3	4	41,02	1	6	1	0		0
29155	45	мужской	2	4	41,02	1	6	1	0		0
29158	43	мужской	2	1	41,02	1	6	1	0		0
29161	28	мужской	2	4	40,95	1	3	1	0		0
29164	25	мужской	2	3	40,99	2	2	1	0		0
29167	46	женский	4	1	40,99	1	2	1	0		0
29181	35	мужской	4	2	41,08	2	0	1	0		0
29189	34	женский	2	4	41,08	1	4	1	0		0
29203	44	женский	2	4	41,11	2	6	1	0		0
29208	54	мужской	3	1	41,1	1	5	1	0		0
29218	49	мужской	2	1	41,06	1	2	1	0		0
29220	33	мужской	1	2	41,09	1	4	1	0		0
29224	40	женский	0	1	41,09	1	4	1	0		0
29230	29	женский	0	1	41,06	1	2	1	0		0
29247	28	женский	1	1	41,12	1	3	1	0		0
29250	32	женский	4	2	41,13	1	0	1	0		0
29251	74	мужской	3	3	41,13	2	0	1	1	21.07.2006	1
29252	37	мужской	3	4	41,13	1	0	1	0		0
29264	47	мужской	2	3	41,13	1	5	1	0		0
29265	57	мужской	3	1	41,13	1	5	1	0		0
29277	71	женский	3	3	41,14	2	0	1	0		0
29281	16	женский	0	1	41,11	1	1	1	0		0
29282	32	мужской	2	1	41,11	8	1	1	0	29.07.2006	1
29287	36	мужской	1	1	41,06	1	2	1	0		0
29306	73	женский	2	5	41,06	20	0	1	0	16.07.2006	1
29318	49	женский	0	1	41,15	1	0	1	0		0
29323	43	женский	4	1	41,14	1	4	1	0		0
29328	33	мужской	2	1	41,1	1	1	1	0		0
29330	41	женский	3	1	41,1	1	1	1	0		0
29331	30	женский	2	1	41,13	1	3	1	0		0
29335	46	мужской	0	1	41,08	1	2	1	0		0
29338	33	женский	3	1	41,08	1	2	1	0		0
29347	48	мужской	3	1	41,05	1	1	1	0		0
29368	45	мужской	4	1	41,08	1	4	1	0		0
29372	43	женский	4	1	41,08	1	4	1	0		0
29382	57	мужской	4	3	41,07	1	3	1	1	01.07.2006	1
29390	37	мужской	3	1	41,05	1	3	1	0		0
29397	38	женский	3	1	41,06	1	0	0	0		0
29400	30	женский	3	1	41,15	6	1	1	0		0
29407	39	женский	2	1	41,12	1	1	1	0		0
29413	19	мужской	3	1	41,11	1	4	1	0		0
29453	29	женский	0	1	41,15	1	2	1	0		0
29462	43	женский	0	1	41,06	1	3	1	0		0
29467	33	женский	0	1	41,08	1	4	1	0		0
29474	42	мужской	0	1	41,09	1	3	1	0		0
29484	37	женский	3	4	41,1	3	1	1	0		0
29549	30	мужской	3	3	41,12	2	3	1	0		0
29592	26	женский	2	1	41,12	1	1	1	0		0
29602	28	мужской	3	1	41,11	1	4	1	0		0
29609	33	мужской	1	1	41,11	1	3	1	0		0
29617	43	мужской	0	1	41,11	1	1	1	0		0
29620	29	мужской	2	1	41,11	1	2	1	0		0
29631	46	женский	1	1	41,11	1	4	1	0		0
29636	34	женский	0	1	41,09	1	4	1	0		0
29645	45	женский	2	2	41,1	1	1	1	0		0
29662	32	мужской	3	1	41,07	1	1	1	0		0
29694	41	мужской	3	1	41,13	1	2	1	0		0
29698	40	мужской	2	2	41,09	6	1	1	0		0
29708	31	мужской	2	1	41,1	1	3	1	0		0
29715	48	мужской	2	1	41,06	1	5	1	0		0
29723	31	мужской	3	1	41,12	1	0	1	0		0
29757	43	женский	1	1	41,14	1	0	1	0		0
29766	39	мужской	0	1	41,06	1	2	1	0		0
29780	43	женский	2	1	41,1	1	2	1	0		0
29786	34	женский	1	1	41,08	1	3	1	0		0
29807	36	женский	3	3	41,14	2	6	1	0		0
29825	24	мужской	2	1	41,14	1	5	1	0		0
29838	28	женский	0	1	41,13	1	1	1	0		0
29839	50	женский	3	1	41,13	1	1	1	0		0
29841	39	женский	2	1	41,11	1	5	1	0		0
29843	30	женский	0	1	41,14	1	6	1	0		0
29851	51	мужской	3	3	41,1	2	0	1	1	31.07.2006	1
29876	33	женский	3	1	41,13	1	0	1	0		0
29882	21	мужской	4	1	41,15	1	2	1	0		0
29913	19	мужской	3	1	41,12	1	1	1	0		0
29972	42	женский	4	1	41,05	1	0	1	0		0
29996	53	женский	2	3	41,11	1	1	1	0		0
30011	35	женский	3	2	41,09	1	3	1	0		0
30027	28	женский	2	1	41,08	1	1	1	0		0
30034	27	женский	2	2	41,15	1	4	1	0		0
30037	56	женский	3	1	41,09	1	3	1	0		0
30051	44	женский	2	2	41,13	1	1	1	0		0
30065	33	мужской	4	1	41,17	1	5	1	0		0
30068	19	женский	3	5	41,2	2	1	1	1		0
30069	43	мужской	2	1	41,18	1	2	1	0		0
30078	29	женский	0	1	41,24	1	1	1	0		0
30082	33	женский	3	1	41,22	1	4	1	0		0
30118	66	мужской	1	3	41,34	1	4	1	0		0
30138	37	мужской	3	2	41,28	1	2	1	0		0
30192	37	мужской	0	1	41,32	1	4	1	0		0
30193	12	мужской	3	1	41,28	1	0	1	0		0
30199	39	женский	3	6	41,28	2	0	1	0		0
30216	32	женский	2	3	41,3	1	1	1	0		0
30229	40	женский	3	4	41,3	2	2	1	1		0
30232	43	женский	2	4	41,28	3	3	1	0		0
30243	33	мужской	1	1	41,26	1	2	1	0		0
30246	53	женский	1	1	41,35	1	0	1	0		0
30252	48	женский	2	1	41,34	1	2	1	0		0
30269	24	мужской	2	4	41,25	2	3	1	1		0
30293	38	мужской	3	1	41,31	8	6	1	0		0
30303	34	женский	1	1	41,35	1	2	1	0		0
30304	56	женский	3	3	41,31	1	0	1	1		0
30307	45	женский	2	1	41,32	1	2	1	0		0
30309	23	женский	0	1	41,31	1	2	1	0		0
30321	35	женский	3	3	41,27	1	2	1	0		0
30325	36	мужской	2	1	41,26	1	4	1	0		0
30334	35	женский	4	1	41,3	1	2	1	0		0
30340	49	женский	1	1	41,32	22	1	1	0		0
30354	55	женский	2	3	41,28	2	1	1	0		0
30356	35	мужской	2	4	41,31	2	3	1	0		0
30359	38	мужской	3	1	41,31	1	4	1	0		0
30361	38	женский	1	1	41,32	1	0	1	0		0
30375	30	женский	0	4	41,28	1	2	1	1		0
30384	42	мужской	3	3	41,28	3	0	1	0		0
30385	42	женский	1	2	41,27	1	5	1	0		0
30408	93	мужской	2	2	41,33	1	1	1	0		0
30410	37	мужской	3	1	41,29	1	1	1	0		0
30413	39	мужской	3	2	41,32	1	5	1	0		0
30444	42	женский	0	1	41,28	1	2	1	0		0
30466	41	женский	1	1	41,31	1	3	1	0		0
30483	42	женский	3	6	41,31	3	4	1	1		0
30491	39	мужской	2	1	41,26	1	2	1	0		0
30516	44	мужской	2	1	41,28	1	0	1	0		0
30522	26	мужской	2	1	41,34	1	0	1	0		0
30532	56	женский	0	3	41,31	1	1	1	0		0
30556	48	мужской	2	1	41,34	1	1	1	0		0
30572	30	женский	2	2	41,29	2	3	1	0		0
30574	50	мужской	3	1	41,3	1	3	1	0		0
30577	37	мужской	2	3	41,36	2	1	1	0	12.07.2006	1
30589	54	мужской	2	4	41,37	1	1	1	0		0
30605	27	женский	3	1	41,38	1	1	1	0		0
30611	48	мужской	2	1	41,41	1	0	1	0		0
30614	41	женский	2	1	41,4	1	1	1	0		0
30631	58	женский	0	5	41,41	1	3	1	0		0
30634	38	мужской	1	1	41,42	1	5	1	0		0
30651	34	женский	3	1	41,5	1	3	1	0		0
30655	51	женский	3	1	41,53	24	4	1	1		0
30690	33	женский	0	2	41,51	1	2	1	0		0
30774	71	женский	0	1	41,57	1	5	1	0		0
30778	43	женский	3	1	41,62	1	0	1	0		0
30779	46	мужской	3	1	41,62	1	0	1	0		0
30781	52	женский	1	1	41,62	1	3	1	0		0
30804	25	женский	4	2	41,57	1	0	1	0		0
30817	55	женский	3	2	41,62	2	3	1	0		0
30827	49	женский	1	5	41,56	1	2	1	0		0
30830	48	женский	2	3	41,58	2	0	1	0	27.07.2006	1
30842	36	мужской	0	1	41,58	1	3	1	0		0
30852	66	женский	1	1	41,62	1	2	1	0		0
30898	20	мужской	2	3	41,62	2	2	1	0		0
30900	43	женский	3	1	41,64	1	4	1	0		0
30915	21	мужской	2	1	41,55	1	3	1	0		0
30929	30	женский	3	6	41,58	5	5	1	0	18.07.2006	1
30939	15	женский	2	1	41,62	1	2	1	0		0
30946	53	мужской	3	1	41,56	1	2	1	0		0
30955	40	мужской	3	1	41,56	1	3	1	0		0
30976	46	женский	3	1	41,57	1	3	1	0		0
30979	39	мужской	0	1	41,62	1	3	1	0		0
30983	40	женский	2	1	41,62	1	0	1	0		0
30992	44	мужской	1	1	41,63	1	2	1	0		0
31025	36	женский	1	1	41,65	1	0	1	0		0
31068	37	женский	2	1	41,81	1	4	1	0		0
31069	26	женский	2	3	41,84	2	2	1	0		0
31072	41	женский	4	3	41,8	3	3	1	0	21.07.2006	1
31088	20	мужской	2	1	41,82	1	0	1	0		0
31115	55	мужской	0	1	41,76	1	6	1	0		0
31126	37	женский	2	3	41,76	2	2	1	0	24.07.2006	1
31128	41	женский	0	1	41,77	1	1	1	0		0
31141	23	мужской	0	1	41,85	1	2	1	0		0
31148	84	мужской	2	3	41,8	2	0	1	0		0
31159	43	женский	1	3	41,79	1	2	1	0		0
31163	36	мужской	2	1	41,77	1	1	1	0		0
31167	71	женский	2	1	41,82	1	0	1	0		0
31215	56	женский	4	1	41,82	29	1	1	0	20.07.2006	1
31224	38	женский	3	1	41,85	1	3	1	0		0
31225	34	женский	3	1	41,85	1	3	1	0		0
31228	58	мужской	1	3	41,8	3	2	1	0		0
31236	27	мужской	3	3	41,84	1	0	1	0		0
31255	37	мужской	2	1	41,81	1	2	1	0		0
31256	39	женский	3	2	41,76	1	2	1	0		0
31259	25	мужской	1	1	41,81	1	0	1	0		0
31263	37	мужской	2	1	41,85	1	2	1	0		0
31275	43	женский	4	1	41,81	1	2	1	0		0
31281	22	мужской	2	2	41,83	1	2	1	0		0
31314	40	женский	3	4	41,78	4	4	1	0		0
31317	50	мужской	3	1	41,76	1	2	1	0		0
31338	30	женский	3	3	41,79	1	3	1	0		0
31354	24	мужской	4	1	41,78	1	3	1	0		0
31364	63	мужской	1	1	41,94	1	2	1	0		0
31384	45	мужской	0	1	41,85	1	2	1	0		0
31392	30	женский	2	1	41,94	1	2	1	0		0
31399	51	мужской	0	1	41,89	1	0	1	0		0
31401	48	женский	4	4	41,87	3	2	1	0		0
31403	45	мужской	3	4	41,87	2	3	1	0	11.07.2006	1
31404	53	мужской	2	3	41,86	1	1	1	0		0
31406	60	мужской	2	1	41,94	1	4	1	0		0
31415	48	женский	2	1	41,91	1	1	1	0		0
31419	35	женский	4	1	41,91	1	1	1	0		0
31453	44	женский	2	2	41,99	1	1	1	0		0
31465	34	женский	2	1	42,01	1	2	1	0		0
31496	56	женский	2	3	41,98	1	2	1	0		0
31526	36	женский	2	3	41,99	3	0	1	0		0
31535	65	женский	0	1	42,03	1	3	1	0		0
31536	37	мужской	3	1	41,99	1	3	1	0		0
31540	30	мужской	0	1	42,05	1	0	1	0		0
31580	27	женский	3	1	42	1	4	1	0		0
31581	78	женский	3	3	41,99	2	2	1	1	25.07.2006	1
31624	51	мужской	1	3	42	1	1	1	0		0
31627	41	женский	1	1	41,96	1	2	1	0		0
31651	25	женский	4	1	41,96	1	0	1	0		0
31655	34	мужской	4	1	41,99	1	4	1	0		0
31674	43	мужской	3	1	42	1	2	1	0		0
31689	43	мужской	2	3	42	3	2	1	0	29.07.2006	1
31692	33	женский	4	5	42,01	3	3	1	0	19.07.2006	1
31695	61	мужской	1	1	42	1	5	1	0		0
31708	39	женский	4	1	42,03	1	1	1	0		0
31716	38	мужской	2	1	42,01	1	2	1	0		0
31728	38	женский	2	1	41,98	1	1	1	0		0
31749	52	женский	0	3	41,95	1	3	1	0		0
31769	30	женский	2	1	41,99	1	1	1	0		0
31797	33	женский	2	3	41,98	2	1	1	0	10.07.2006	1
31838	50	мужской	1	5	42,03	3	1	1	0		0
31852	62	женский	2	1	41,96	1	3	1	0		0
31856	41	мужской	2	1	42,03	1	0	1	0		0
31864	49	женский	1	1	42,04	1	4	1	0		0
31868	42	женский	2	3	42	2	2	1	0		0
31871	46	женский	0	1	41,98	1	1	1	0		0
31884	40	женский	4	4	41,95	18	0	1	0		0
31916	33	мужской	3	3	42,06	1	7	1	0		0
31920	44	женский	2	1	42,11	1	1	1	0		0
31931	57	мужской	3	1	42,14	1	2	1	0		0
31943	35	женский	4	1	42,12	1	1	1	0		0
31947	40	женский	3	1	42,14	1	3	1	0		0
31974	39	женский	2	1	42,07	1	4	1	0		0
32010	22	женский	2	2	42,15	1	8	1	0	29.07.2006	1
32020	35	женский	0	1	42,12	1	4	1	0		0
32054	44	женский	3	2	42,15	1	2	1	0		0
32071	44	мужской	2	6	42,2	6	2	1	0		0
32093	35	женский	1	2	42,17	1	2	1	0		0
32101	23	мужской	2	1	42,2	1	2	1	0		0
32110	31	женский	3	1	42,18	1	0	1	0		0
32135	31	женский	2	1	42,21	1	2	1	0		0
32163	34	мужской	2	1	42,2	1	4	1	0		0
32181	29	мужской	2	4	42,2	3	5	1	0		0
32191	35	мужской	2	1	42,19	1	3	1	0		0
32202	41	женский	3	1	42,22	1	0	1	0		0
32204	41	женский	3	1	42,24	1	5	1	0		0
32215	36	мужской	1	1	42,23	1	2	1	0		0
32225	37	мужской	3	3	42,21	1	3	1	0		0
32249	52	женский	1	5	42,21	28	1	1	0		0
32252	35	женский	3	3	42,2	1	4	1	0		0
32255	52	мужской	3	4	42,24	2	2	1	0		0
32256	43	женский	2	1	42,24	1	2	1	0		0
32289	53	мужской	4	5	42,24	1	1	1	0		0
32294	49	мужской	2	4	42,24	2	1	1	0		0
32300	26	мужской	3	3	42,21	1	6	1	0		0
32320	27	женский	2	1	42,25	1	2	1	0		0
32352	32	женский	3	1	42,21	1	1	1	0		0
32354	29	женский	1	1	42,21	1	4	1	0		0
32356	27	мужской	4	1	42,23	1	3	1	0		0
32364	45	женский	3	1	42,24	1	3	1	0		0
32378	39	мужской	2	2	42,16	1	1	1	0		0
32387	41	мужской	4	1	42,15	1	1	1	0		0
32390	26	женский	3	3	42,21	1	2	1	0		0
32396	66	женский	4	3	42,15	3	0	1	0		0
32400	65	женский	3	1	42,2	1	2	1	0		0
32409	35	мужской	0	2	42,23	1	0	1	0		0
32415	28	женский	2	1	42,23	1	1	1	0		0
32431	37	женский	3	1	42,24	1	1	1	0		0
32435	37	женский	4	4	42,24	1	3	1	0		0
32450	45	женский	4	1	42,22	1	2	1	0		0
32453	24	женский	4	1	42,16	1	2	1	0		0
32459	19	мужской	0	1	42,16	1	0	1	0		0
32479	40	мужской	3	1	42,25	1	3	1	0		0
32487	34	мужской	3	1	42,21	1	2	1	0		0
32501	46	женский	3	1	42,22	1	3	1	0		0
32508	39	женский	3	1	42,18	1	3	1	0		0
32509	45	женский	2	1	42,22	1	1	1	0		0
32546	22	женский	3	1	42,15	1	2	1	0		0
32552	26	мужской	0	1	42,24	1	3	1	0		0
32577	35	женский	4	5	42,34	2	4	1	0		0
32589	49	мужской	0	1	42,3	1	0	1	0		0
32590	25	женский	4	1	42,29	1	5	1	0		0
32593	26	женский	2	2	42,32	16	3	1	0	10.07.2006	1
32606	41	мужской	4	5	42,31	2	1	1	0		0
32610	27	женский	1	1	42,28	1	4	1	0		0
32622	23	мужской	0	3	42,34	1	3	1	0		0
32627	38	мужской	2	1	42,33	1	1	1	0		0
32630	58	женский	2	2	42,32	1	2	1	0		0
32640	61	мужской	4	1	42,31	1	1	1	1		0
32645	36	женский	3	1	42,26	1	3	1	0		0
32654	50	женский	3	5	42,3	3	4	1	1		0
32656	43	женский	2	6	42,27	3	0	1	0		0
32664	26	мужской	3	1	42,26	1	3	1	0		0
32716	45	женский	2	3	42,32	2	0	1	0		0
32730	40	мужской	4	1	42,34	1	1	1	0		0
32751	35	мужской	3	3	42,25	3	5	1	0	23.07.2006	1
32762	35	женский	0	1	42,28	1	2	1	0		0
32766	34	мужской	0	1	42,35	1	0	1	0		0
32778	61	женский	2	4	42,32	3	4	1	0	04.07.2006	1
